url,question,reference_answer
https://fred.stlouisfed.org/series/rgmp38300,"What is the name of the economic indicator that measures the total real gross domestic product for Pittsburgh, PA (MSA)?","Total Real Gross Domestic Product for Pittsburgh, PA (MSA)"
https://fred.stlouisfed.org/series/rgmp38300,"What year was the last data update for the Total Real Gross Domestic Product for Pittsburgh, PA (MSA)?","Dec 4, 2024"
https://fred.stlouisfed.org/series/rgmp38300,"What is the name of the organization that provides the data for the Total Real Gross Domestic Product for Pittsburgh, PA (MSA)?",U.S. Bureau of Economic Analysis
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the Pittsburgh publication that uses cookies to understand user behavior?,Pittsburgh City Paper
https://www.pghcitypaper.com/category/infrastructure-22045766,In what year was Icelandair's direct flight from Pittsburgh introduced?,2024
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the park in Pittsburgh that is home to a fountain that has been a symbol of the city for 50 years?,Point State Park
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the organization that has an ambitious vision for expanded public transit service in Pittsburgh?,Pittsburghers for Public Transit
https://www.pghcitypaper.com/category/infrastructure-22045766,What is the name of the comedy club in Pittsburgh that hosts a benefit show?,Arcade Comedy Theater
https://www.pittsburghpa.gov/resident-services/ada-disability-rights/faqs,What is the name of the famous football stadium located in Pittsburgh?,Acrisure Stadium
https://www.pittsburghpa.gov/resident-services/ada-disability-rights/faqs,Which of the following is a notable event that occurred in Pittsburgh?,The G-20 Pittsburgh summit
https://www.pittsburghpa.gov/resident-services/ada-disability-rights/faqs,What is the name of the university that is known for its computer science and robotics programs?,Carnegie Mellon University
https://sports.bluesombrero.com/default.aspx?tabid=521554,What is the name of the stadium where the Steelers preseason game takes place?,Acrisure Stadium
https://sports.bluesombrero.com/default.aspx?tabid=521554,What is the name of the university that is home to the famous AI professor Luis von Ahn?,Carnegie Mellon University
https://sports.bluesombrero.com/default.aspx?tabid=521554,In what year will the Steelers Youth Football Camps take place?,2025
https://sports.bluesombrero.com/default.aspx?tabid=521554,How many tickets to a Steelers home preseason game do campers receive?,2
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,What is the name of the mayor of Pittsburgh in 2025?,Not available in the given document
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,What is the name of the department that handles Fire in Pittsburgh?,Bureau of Fire
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,What is the name of the Fire Chief in Pittsburgh?,Darryl E. Jones
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,What is the address of the Fire Headquarters in Pittsburgh?,"2945 Railroad Street Pittsburgh, PA 15201"
https://www.pittsburghpa.gov/safety/fire/bureau-of-fire-contacts,What is the name of the program that offers Fire Safety in Pittsburgh?,Fire Safety Programs
