url,question,reference_answer
https://www.pghcitypaper.com/pittsburgh/traditional-irish-session-music/Event?oid=15831809,Who is the author of the article 'The Market Women of Diamond Square'?,David S. Rotenstein
https://www.mlb.com/tv/g779034/20250305?affiliateid=mig,Who is the founder of the Duolingo language-learning platform?,Luis von Ahn
https://www.mlb.com/tv/g779034/20250305?affiliateid=mig,Which Pittsburgh landmark is known for its unique architecture?,Phipps Conservatory and Botanical Gardens
https://www.picklesburgh.com/visit/festival-map,What is the name of the organization that produces Picklesburgh?,The Pittsburgh Downtown Partnership
https://www.picklesburgh.com/visit/festival-map,When will Picklesburgh return in 2025?,July
https://www.picklesburgh.com/visit/festival-map,Where can one find the Taste of Picklesburgh?,Activity Area
https://www.picklesburgh.com/visit/festival-map,What is the name of the trademark of the Pittsburgh Downtown Partnership related to Picklesburgh?,Picklesburgh
https://www.picklesburgh.com/visit/festival-map,What is the name of the area in Picklesburgh for kids to play?,Li’l Gherkins KidsPlay Activity Area
https://www.pittsburghpa.gov/city-government/contacts-information/city-channel-pittsburgh,What is the name of the city government television channel in Pittsburgh?,City Channel Pittsburgh
https://www.pittsburghpa.gov/city-government/contacts-information/city-channel-pittsburgh,What is the name of the main campus of Carnegie Mellon University?,"Carnegie Mellon University's main campus is located in Oakland, Pittsburgh, Pennsylvania."
https://www.pittsburghpa.gov/city-government/contacts-information/city-channel-pittsburgh,What is the name of the famous street in Pittsburgh where many CMU students live?,Schenley Drive
https://www.pittsburghpa.gov/city-government/contacts-information/city-channel-pittsburgh,What is the name of the city's public safety department that handles emergency services?,Emergency Medical Services (EMS)
https://www.pghcitypaper.com/pittsburgh/the-inseparables/Event?oid=27302920,Where is the Purnell Center for the Arts located in Pittsburgh?,"4908 Forbes Ave, Pittsburgh Oakland"
https://www.pghcitypaper.com/pittsburgh/the-inseparables/Event?oid=27302920,What is the name of the theater troupe desperate to put on a show in the play 'The Inseparables'?,a theater troupe desperate to put on a show
https://www.pghcitypaper.com/pittsburgh/the-inseparables/Event?oid=27302920,What is the name of the play being performed by the theater troupe in 'The Inseparables'?,a new adaptation of 'The Three Musketeers'
https://www.pghcitypaper.com/pittsburgh/the-inseparables/Event?oid=27302920,What is the name of the director of the play 'The Inseparables'?,Robert Ramirez
https://www.pghcitypaper.com/pittsburgh/the-inseparables/Event?oid=27302920,What is the name of the university that hosts the CMU Film Festival?,Carnegie Mellon University
https://www.cmu.edu/engage/alumni/get-involved/networks/regional/index.html,What is the name of the regional network for Pittsburgh?,Pittsburgh
https://www.cmu.edu/engage/alumni/get-involved/networks/regional/index.html,What is the name of the University Advancement office located at 5000 Forbes Ave in Pittsburgh?,University Advancement
https://www.cmu.edu/engage/alumni/get-involved/networks/regional/index.html,What is the name of the annual festival hosted by Carnegie Mellon University?,Spring Carnival
https://www.cmu.edu/engage/alumni/get-involved/networks/regional/index.html,What is the name of the college of engineering at Carnegie Mellon University?,College of Engineering
https://www.cmu.edu/engage/alumni/get-involved/networks/regional/index.html,What is the name of the largest city in the Pittsburgh metropolitan area?,Pittsburgh
https://www.nhl.com,What is the name of the famous hockey team that plays in Pittsburgh?,Penguins
https://www.nhl.com,What is the name of the famous hockey player who has a goal-scoring record?,Wayne Gretzky
https://www.nhl.com,What is the name of the famous university that has a robotics department?,Carnegie Mellon University
https://www.nhl.com,What is the name of the famous Pittsburgh landmark that is a popular tourist attraction?,The Andy Warhol Museum
https://downtownpittsburgh.com/do-business,How much investment has been made in Downtown Pittsburgh since 2006?,$7.48 billion
https://downtownpittsburgh.com/do-business,What is the name of the public art program in Downtown Pittsburgh?,Downtown Activation + Public Art
https://downtownpittsburgh.com/do-business,What is the name of the annual report by the Pittsburgh Downtown Partnership?,Annual Report
https://downtownpittsburgh.com/do-business,What is the name of the economic development team at the Pittsburgh Downtown Partnership?,Economic Development Team
https://www.sportspittsburgh.com/about-sportspittsburgh,What is the primary focus of SportsPITTSBURGH?,"Sports development, marketing, and event planning."
https://www.sportspittsburgh.com/about-sportspittsburgh,What is the name of the team that works to maximize the value and impact of sports events in Pittsburgh?,SportsPITTSBURGH team
https://www.sportspittsburgh.com/about-sportspittsburgh,"What is the name of the division of VisitPITTSBURGH that offers experience and expertise in sports development, marketing, and event planning?",SportsPITTSBURGH
https://www.sportspittsburgh.com/about-sportspittsburgh,What is the primary goal of the SportsPITTSBURGH team in promoting Pittsburgh as a sports city?,Encouraging travelers to make Pittsburgh a “bucket-list” destination.
https://www.sportspittsburgh.com/about-sportspittsburgh,Where is the SportsPITTSBURGH team located?,"120 Fifth Avenue Fifth Avenue Place Suite 2800 Pittsburgh, PA 15222"
https://www.pghcitypaper.com/pittsburgh/kids-eat-free/Event?oid=27526842,In which year did Carnegie Mellon University host a Family Night event?,2025
https://www.pghcitypaper.com/pittsburgh/kids-eat-free/Event?oid=27526842,What is the name of the restaurant where kids can eat for free on certain days?,Hofbrauhaus Pittsburgh Brewery & Restaurant
https://www.pghcitypaper.com/pittsburgh/kids-eat-free/Event?oid=27526842,In which neighborhood is the Hofbrauhaus Pittsburgh Brewery & Restaurant located?,South Side
https://www.pghcitypaper.com/pittsburgh/kids-eat-free/Event?oid=27526842,Who is the contact person for the Hofbrauhaus Pittsburgh Brewery & Restaurant?,KWilliams
https://www.pghcitypaper.com/pittsburgh/kids-eat-free/Event?oid=27526842,What is the name of the clown that performs at the Hofbrauhaus Pittsburgh Brewery & Restaurant's Family Night?,CoCo The Clown
https://www.britannica.com/place/allegheny-river,Which river is the Allegheny River a tributary of?,Ohio River
https://www.britannica.com/place/allegheny-river,What is the name of the city where the Allegheny and Monongahela rivers meet?,Pittsburgh
https://www.britannica.com/place/allegheny-river,Which river is formed by the confluence of the Allegheny and Monongahela rivers?,Ohio River
https://www.britannica.com/place/allegheny-river,"What is the name of the university that is located in Pittsburgh, Pennsylvania?",Carnegie Mellon University
https://www.houstontexans.com,What is the name of the stadium where the Houston Texans play?,NRG Stadium
https://www.houstontexans.com,Who is the current president of the Houston Texans?,Mike Tomon
https://www.houstontexans.com,What is the name of the event where NFL teams scout and draft players?,NFL Combine
https://www.houstontexans.com,Who is the head coach of the Houston Texans?,DeMeco Ryans
https://community.cmu.edu/s/events,What is the phone number of Carnegie Mellon University?,412-268-2000
https://community.cmu.edu/s/events,Where is the Carnegie Mellon University Alumni Association located?,"5000 Forbes Avenue Pittsburgh, PA 15213"
https://community.cmu.edu/s/events,"What is the name of the Faculty Dialogue event on March 05, 2025?",Revolutionizing Brain Injury Care: Noninvasive Solutions for Diagnosis and Treatment
https://community.cmu.edu/s/events,"What is the location of the CMU Night at the Penguins event on March 13, 2025?","Pittsburgh, PA"
https://events.cmu.edu/about/index.html,What is the name of the university's welcome center?,David & Susan Coulter Welcome Center
https://events.cmu.edu/about/index.html,What is the name of the social media directory of Carnegie Mellon University?,CMU Social Media Directory
https://web.archive.org/web/20100611135106/http://www.pabook.libraries.psu.edu/palitmap/bios/carson__rachel_louise.html,Where did Rachel Carson first major in English before switching to zoology?,The Pennsylvania College for Women
https://web.archive.org/web/20100611135106/http://www.pabook.libraries.psu.edu/palitmap/bios/carson__rachel_louise.html,What was the title of Rachel Carson's first book published in 1941?,Under the Sea Wind
https://web.archive.org/web/20100611135106/http://www.pabook.libraries.psu.edu/palitmap/bios/carson__rachel_louise.html,What award did Rachel Carson win in 1952 for her book 'The Sea Around Us'?,National Book Award
https://web.archive.org/web/20100611135106/http://www.pabook.libraries.psu.edu/palitmap/bios/carson__rachel_louise.html,What was the name of the hiking trail that runs through Springdale and continues on for thirty-four miles?,The Rachel Carson Trail
https://web.archive.org/web/20100611135106/http://www.pabook.libraries.psu.edu/palitmap/bios/carson__rachel_louise.html,In what year did Rachel Carson earn her M.S. in zoology at Johns Hopkins University?,1932
https://trustarts.org/pct_home/visual-arts/public-art/flow,"What is the name of the light installation that contains 40,128 animated red LEDs and is 90 feet tall?",Flow
https://trustarts.org/pct_home/visual-arts/public-art/flow,Which foundations provided support for the light installation Flow?,The Fine Foundation and the David Nimick Family Foundation
https://trustarts.org/pct_home/visual-arts/public-art/flow,What is the name of the digital artist who created the light installation Flow?,Erwin Redl
https://trustarts.org/pct_home/visual-arts/public-art/flow,What is the name of the building where the light installation Flow is installed on?,Port Authority building
https://trustarts.org/pct_home/visual-arts/public-art/flow,Which organization is responsible for making Flow possible?,Pittsburgh Cultural Trust
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/samuel-nemec,What is the name of the orchestra that Samuel Nemec joined in 2023?,Pittsburgh Symphony Orchestra
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/samuel-nemec,What is the name of the music festival where Samuel Nemec performs during the summer?,Grand Teton Music Festival
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/samuel-nemec,"Where did Samuel Nemec study with Elaine Douvas, Nathan Hughes, and Pedro Diaz?",Juilliard School
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/samuel-nemec,What is the name of the institution where Samuel Nemec attended as a student of Richard Woodhams after Juilliard?,Curtis Institute of Music
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/samuel-nemec,What is the name of the city where Samuel Nemec was born in?,South Korea
https://www.giants.com,"What is the name of the famous museum located in Oakland, Pennsylvania, near Pittsburgh?",The Andy Warhol Museum
https://www.giants.com,Which CMU program is ranked among the top 10 in the country?,Engineering
https://www.giants.com,What is the name of the Pittsburgh neighborhood known for its arts scene?,Shadyside
https://trustarts.org/blog/making-memories-at-hamilton,What is the name of the historic theater in Pittsburgh where HAMILTON was performed?,The Benedum Center
https://trustarts.org/blog/making-memories-at-hamilton,How long did the HAMILTON show run in Pittsburgh?,four weeks
https://trustarts.org/blog/making-memories-at-hamilton,What is the name of the hashtag used by HAMILTON fans in Pittsburgh?,#Hamilkids
https://trustarts.org/blog/making-memories-at-hamilton,Who wrote the article about HAMILTON's run in Pittsburgh?,Seth Culp-Ressler
https://trustarts.org/blog/making-memories-at-hamilton,What is the name of the organization that hosts the Pittsburgh Cultural Trust?,The Pittsburgh Cultural Trust
https://web.archive.org/web/20071025142835/http://www.interzone.com/~jafriedl/sw/sowrites.htm,What is the name of the group that Pittsburgh SouthWrites is a workshop for?,"science fiction, fantasy, and horror writers"
https://web.archive.org/web/20071025142835/http://www.interzone.com/~jafriedl/sw/sowrites.htm,Where does the Pittsburgh SouthWrites group meet roughly every two weeks?,in the city itself and in the south and west suburbs
https://web.archive.org/web/20071025142835/http://www.interzone.com/~jafriedl/sw/sowrites.htm,Who is the editor of the anthology Triangulation 2005?,Barb Carlson
https://web.archive.org/web/20071025142835/http://www.interzone.com/~jafriedl/sw/sowrites.htm,What is the name of the literary convention hosted by PARSEC?,Confluence
https://web.archive.org/web/20071025142835/http://www.interzone.com/~jafriedl/sw/sowrites.htm,What is the name of the webzine that featured Larry Ivkovich's short story 'Lord of the Fleas' in 2005?,Kenoma
https://www.britannica.com/list/10-best-hockey-players-of-all-time,What is the name of the famous hockey player who played for the Pittsburgh Penguins and was also the team's owner?,Mario Lemieux
https://www.britannica.com/list/10-best-hockey-players-of-all-time,What is the name of the hockey trophy won by Wayne Gretzky nine times?,Hart Memorial Trophy
https://www.britannica.com/list/10-best-hockey-players-of-all-time,Which hockey player is credited with popularizing face masks in the 1950s?,Jacques Plante
https://www.britannica.com/list/10-best-hockey-players-of-all-time,In what year did the Pittsburgh Penguins win their second Stanley Cup under Mario Lemieux's leadership?,1992
https://www.britannica.com/list/10-best-hockey-players-of-all-time,What is the name of the famous hockey player who played for the Montreal Canadiens and was known for his aggressive play and hot temper?,Maurice Richard
https://www.pittsburghpa.gov/recreation-events/park-facilities/schenley-skating-rink,What is the name of the skating rink in Schenley Park?,Schenley Skating Rink
https://www.pittsburghpa.gov/recreation-events/park-facilities/schenley-skating-rink,What year did the Schenley Park Ice Skating Rink open?,1975
https://www.pittsburghpa.gov/recreation-events/park-facilities/schenley-skating-rink,Who is the mascot of Carnegie Mellon University?,The Tartans
https://www.pittsburghpa.gov/recreation-events/park-facilities/schenley-skating-rink,What is the name of the program that provides free skating for kids with paying adults on Thursdays?,Family Skate
https://www.mlb.com/pirates/video/andrew-heaney-strikes-out-seby-zavala?t=spring-training,What is the name of the baseball stadium in Pittsburgh where the Pirates play?,PNC Park
https://www.mlb.com/pirates/video/andrew-heaney-strikes-out-seby-zavala?t=spring-training,What is the name of the baseball team that Andrew Heaney pitched for in the document?,Pittsburgh Pirates
https://www.mlb.com/pirates/video/andrew-heaney-strikes-out-seby-zavala?t=spring-training,What is the name of the Spring Training Grapefruit League that Andrew Heaney pitched in?,Grapefruit League
https://www.mlb.com/pirates/video/andrew-heaney-strikes-out-seby-zavala?t=spring-training,What is the name of the company that hosts MLB.TV and the MLB Authentication website?,"MLB Advanced Media, LP"
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/grubbs-jeffrey,What is the name of the chair held by Jeffrey Grubbs?,Michael & Carol Bleier Chair
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/grubbs-jeffrey,How many years did Jeffrey Grubbs perform as a full-time member of the Atlanta Symphony Orchestra?,2 years
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/grubbs-jeffrey,What is the name of the University where Jeffrey Grubbs served as associate professor of jazz double bass?,University of Illinois at Urbana-Champaign
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/grubbs-jeffrey,In what year did Jeffrey Grubbs win a position in the Florida Philharmonic Orchestra?,1991
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/grubbs-jeffrey,What is the name of the organization that gave Jeffrey Grubbs the opportunity to perform as a full-time member of the Atlanta Symphony Orchestra?,Sphinx Organization
https://pittsburgh.events/dates/disney-on-ice-mickeys-search-party-disney-on-ice-mickeys-search-party-mar-08-2025-7-00-pm,What is the name of the arena where Disney On Ice – Mickey’s Search Party will take place?,PPG Paints Arena
https://pittsburgh.events/dates/disney-on-ice-mickeys-search-party-disney-on-ice-mickeys-search-party-mar-08-2025-7-00-pm,What is the name of the event where Mickey Mouse will be performing?,Disney On Ice – Mickey’s Search Party
https://pittsburgh.events/dates/disney-on-ice-mickeys-search-party-disney-on-ice-mickeys-search-party-mar-08-2025-7-00-pm,What is the name of the city where the event will take place?,Pittsburgh
https://pittsburgh.events/dates/disney-on-ice-mickeys-search-party-disney-on-ice-mickeys-search-party-mar-08-2025-7-00-pm,What is the date of the event?,"March 8, 2025"
https://pittsburgh.events/dates/disney-on-ice-mickeys-search-party-disney-on-ice-mickeys-search-party-mar-08-2025-7-00-pm,What is the time of the event?,07:00 PM
https://www.pittsburghpa.gov/city-government/boards-authorities-commissions,What is the name of the governing body of Pittsburgh?,City Council
https://www.pittsburghpa.gov/city-government/boards-authorities-commissions,What is the name of the first public park in Pittsburgh?,Schiller Park
https://www.pittsburghpa.gov/city-government/boards-authorities-commissions,What is the name of the Pittsburgh Cultural Trust's annual festival?,Three Rivers Arts Festival
https://www.pittsburghpa.gov/city-government/boards-authorities-commissions,What is the name of the Carnegie Mellon University president?,Farnam Jahanian
https://www.pittsburghpa.gov/safety/fire/annual-reports,What is the name of the university that was founded in 1900?,Carnegie Mellon University
https://www.pittsburghpa.gov/safety/fire/annual-reports,Which river runs through the city of Pittsburgh?,Allegheny River
https://www.pittsburghpa.gov/safety/fire/annual-reports,Who was the mayor of Pittsburgh in 2023?,Ed Gainey
https://www.pittsburghpa.gov/safety/fire/annual-reports,What is the name of the famous music venue in Pittsburgh that hosts concerts?,Stage AE
https://www.pittsburghpa.gov/safety/fire/annual-reports,What is the name of the city's annual festival that celebrates the city's history and culture?,Pittsburgh Cultural Trust's Dollar Bank Three Rivers Arts Festival
https://www.pghcitypaper.com/pittsburgh/pittsburgh-classic-movie-club-presents-spring-suspense-classics-gaslight-1944/event?oid=27565169,What is the name of the organization that hosts the Spring Suspense Classics series?,Pittsburgh Classic Movie Club
https://www.pghcitypaper.com/pittsburgh/pittsburgh-classic-movie-club-presents-spring-suspense-classics-gaslight-1944/event?oid=27565169,In what year was the movie 'Gaslight' released?,1944
https://www.pghcitypaper.com/pittsburgh/pittsburgh-classic-movie-club-presents-spring-suspense-classics-gaslight-1944/event?oid=27565169,What is the name of the library and music hall where the Spring Suspense Classics series is held?,Andrew Carnegie Free Library Music Hall
https://www.pghcitypaper.com/pittsburgh/pittsburgh-classic-movie-club-presents-spring-suspense-classics-gaslight-1944/event?oid=27565169,Who is the director of the movie 'Gaslight'?,George Cukor
https://www.pghcitypaper.com/pittsburgh/pittsburgh-classic-movie-club-presents-spring-suspense-classics-gaslight-1944/event?oid=27565169,What is the name of the singer who questions her sanity in the movie 'Gaslight'?,Ingrid Bergman
https://web.archive.org/web/19990420000917/https://www.cs.cmu.edu/~mslee/pw.html,What is the name of the science fiction writer's workshop run by Mary Soon Lee?,Pittsburgh Worldwrights
https://web.archive.org/web/19990420000917/https://www.cs.cmu.edu/~mslee/pw.html,What is the name of the magazine where Mary Soon Lee's story 'Tranquillity' was published?,Interzone
https://web.archive.org/web/19990420000917/https://www.cs.cmu.edu/~mslee/pw.html,In what year was the Pittsburgh Worldwrights quiz first created?,1999
https://web.archive.org/web/19990420000917/https://www.cs.cmu.edu/~mslee/pw.html,Who is the founder of the workshop 'Write or Die' in Pittsburgh?,Diane Turnshek
https://web.archive.org/web/19990420000917/https://www.cs.cmu.edu/~mslee/pw.html,"What is the name of the Pittsburgh science fiction club that organizes Confluence, an annual science fiction convention?",PARSEC
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=hi,What is the name of the Pittsburgh department that handles tax compliance?,Department of Finance
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=hi,What is the name of the Pittsburgh university that was founded by Andrew Carnegie and is known for its research and innovation?,Carnegie Mellon University
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=hi,What is the name of the tax form that is used to report amusement tax in Pittsburgh?,AT-Tax Form
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=hi,Who is the mayor of Pittsburgh as of my knowledge cutoff in 2025?,Ed Gainey
https://trustarts.org/pct_home/visual-arts/space-gallery/space-gallery-archive,What is the name of the exhibition featuring Carnegie Mellon University 1st and 2nd year MFA students?,The End That Never Was
https://trustarts.org/pct_home/visual-arts/space-gallery/space-gallery-archive,In which year was the Pittsburgh Left exhibition held?,2022
https://trustarts.org/pct_home/visual-arts/space-gallery/space-gallery-archive,Which Pittsburgh university hosts the MFA program that had an exhibition in SPACE Gallery in 2025?,Carnegie Mellon University
https://trustarts.org/pct_home/visual-arts/space-gallery/space-gallery-archive,Who curated the exhibition 'Doubt' in 2017 at SPACE Gallery?,Nadine Wasserman
https://trustarts.org/pct_home/visual-arts/space-gallery/space-gallery-archive,Which Pittsburgh gallery hosted the 'Wall Paintings: Storytellers' exhibition in 2017?,SPACE Gallery
https://www.pghcitypaper.com/pittsburgh/2022-winter-guide/content?oid=20992964,What is the name of the Pittsburgh publication that compiled a list of winter events in the region?,Pittsburgh City Paper
https://www.pghcitypaper.com/pittsburgh/2022-winter-guide/content?oid=20992964,In which year did Pittsburgh see its first major snowstorm of the 2022 winter season?,2022
https://www.pghcitypaper.com/pittsburgh/2022-winter-guide/content?oid=20992964,What is the name of the CMU professor who crowdsourced winterization tips from Pittsburgh dads?,Jordana Rosenfeld
https://www.pghcitypaper.com/pittsburgh/2022-winter-guide/content?oid=20992964,What is the name of the Pittsburgh coffee shop that serves tea lattes or steamers?,"Several shops including, but not limited to, 7 different shops"
https://www.pghcitypaper.com/pittsburgh/2022-winter-guide/content?oid=20992964,What is the name of the festival that celebrates the best time of the year for warm comfort foods and drinks?,Winter Guide
https://www.steelers.com/news/steelers-travishunter-wants-break-the-mold-two-way-player,What is the name of the football team based in Pittsburgh?,Steelers
https://www.steelers.com/news/steelers-travishunter-wants-break-the-mold-two-way-player,"What is the name of the university that Hunter had 96 receptions for 1,258 yards and 15 touchdowns as a wide receiver?",Carnegie Mellon University
https://www.steelers.com/news/steelers-travishunter-wants-break-the-mold-two-way-player,What is the name of the city where the NFL Scouting Combine took place?,Indianapolis
https://www.steelers.com/news/steelers-travishunter-wants-break-the-mold-two-way-player,Who is the general manager of the Steelers who said earlier this week the Steelers also still haven't closed the door on Jackson returning?,Omar Khan
https://www.steelers.com/news/steelers-travishunter-wants-break-the-mold-two-way-player,What is the name of the quarterback that the Steelers would like to have signed before FA opens?,Wilson or Fields
https://downtownpittsburgh.com/events/event?id=62365,What is the name of the convention center in downtown Pittsburgh?,David L. Lawrence Convention Center
https://downtownpittsburgh.com/events/event?id=62365,In which year was the Traffic Club of Pittsburgh founded?,Not mentioned in the document
https://downtownpittsburgh.com/events/event?id=62365,What is the name of the business improvement district in downtown Pittsburgh?,Business Improvement District
https://downtownpittsburgh.com/events/event?id=62365,What is the name of the organization that hosts the Traffic Club of Pittsburgh event in 2025?,Convention Traffic Club of Pittsburgh
https://www.pittsburghpa.gov/recreation-events/special-events/special-events-news,What is the name of the bridge in Pittsburgh that hosts the annual Regatta?,Sixth Street Bridge
https://www.pittsburghpa.gov/recreation-events/special-events/special-events-news,What is the name of the annual music festival held in Pittsburgh's Schenley Park?,Pittsburgh JazzLive International Festival
https://www.pittsburghpa.gov/recreation-events/special-events/special-events-news,What is the name of the famous street in Pittsburgh where the famous fountain is located?,Fifth Avenue
https://triblive.com/local/pittsburgh-allegheny/pittsburgh-homicides-hit-lowest-in-20-years,What is the lowest number of homicides in Pittsburgh in the past 20 years?,37
https://triblive.com/local/pittsburgh-allegheny/pittsburgh-homicides-hit-lowest-in-20-years,In what year did Carnegie Mellon University have its founding?,1900
https://triblive.com/local/pittsburgh-allegheny/pittsburgh-homicides-hit-lowest-in-20-years,"What is the name of the medical examiner's office that reported 95 homicides countywide, including Pittsburgh?",Allegheny County Medical Examiner's Office
https://triblive.com/local/pittsburgh-allegheny/pittsburgh-homicides-hit-lowest-in-20-years,Who is the Public Safety spokesman mentioned in the article?,Chris Togneri
https://triblive.com/local/pittsburgh-allegheny/pittsburgh-homicides-hit-lowest-in-20-years,"What is the name of the Pittsburgh neighborhood where a home invasion occurred in 2019, resulting in the death of Tiffany Williams?",Penn Hills
https://www.pghcitypaper.com/pittsburgh/sensory-friendly-afternoon/Event?oid=1968989,What is the name of the museum in Pittsburgh that offers a sensory-friendly afternoon?,Children's Museum of Pittsburgh
https://www.pghcitypaper.com/pittsburgh/sensory-friendly-afternoon/Event?oid=1968989,"What is the name of the program that offers a fun, friendly experience in a comfortable and accepting environment for individuals with Autism Spectrum Disorders and Sensory Processing Disorders?",Sensory Friendly Afternoon
https://www.pghcitypaper.com/pittsburgh/sensory-friendly-afternoon/Event?oid=1968989,In what month and on what day does the Sensory Friendly Afternoon program take place?,Second Tuesday of every month
https://www.pghcitypaper.com/pittsburgh/sensory-friendly-afternoon/Event?oid=1968989,What is the name of the program that is sponsored in part by PA Leadership Charter School?,Sensory Friendly Afternoon
https://www.pghcitypaper.com/pittsburgh/sensory-friendly-afternoon/Event?oid=1968989,What is the name of the school that is involved in sponsoring the Sensory Friendly Afternoon program?,PA Leadership Charter School
https://web.archive.org/web/20200806073139/http://www.pghartplaces.org/accounts/view/mrsmalls,What is the capacity of the performance theatre at Mr. Small's Funhouse?,650
https://web.archive.org/web/20200806073139/http://www.pghartplaces.org/accounts/view/mrsmalls,What type of venue is Mr. Smalls?,"Bar / Club, Concert Hall, Festival / Event, Gallery, Workshop space, Rehearsal Space, Theater, Other exhibition venue, Other performance venue"
https://web.archive.org/web/20200806073139/http://www.pghartplaces.org/accounts/view/mrsmalls,Who hosted a month of rehearsal at Mr. Small's before his tour with the Rolling Stones?,Ryan Adams
https://web.archive.org/web/20200806073139/http://www.pghartplaces.org/accounts/view/mrsmalls,What is the name of the venue's intimate seated balcony with dedicated bar?,balcony
https://web.archive.org/web/20200806073139/http://www.pghartplaces.org/accounts/view/mrsmalls,In what year did Mr. Small's Funhouse celebrate its 10th anniversary?,2013
https://www.cmu.edu/engage/give/donor-recognition/andrew-carnegie-society/acs-scholars.html,"What is the name of the program that recognizes undergraduate seniors who embody Carnegie Mellon's high standards of academic excellence, volunteerism, leadership and involvement in student organizations, athletics or the arts?",ACS Scholars Program
https://www.cmu.edu/engage/give/donor-recognition/andrew-carnegie-society/acs-scholars.html,"How much money is allocated by the ACS Scholars to student-led projects, campus organizations, or the campus community annually?","5,000 dollars"
https://www.cmu.edu/engage/give/donor-recognition/andrew-carnegie-society/acs-scholars.html,What is the name of the award given to the ACS Scholars to support their academic and personal growth?,monetary award
https://www.cmu.edu/engage/give/donor-recognition/andrew-carnegie-society/acs-scholars.html,How many students have been recognized by the ACS Scholars Program to date?,"almost 1,300 students"
https://www.cmu.edu/engage/give/donor-recognition/andrew-carnegie-society/acs-scholars.html,In which year was the ACS Scholars Program launched?,1975
https://www.pghcitypaper.com/pittsburgh/commentsprivacypolicy/page,What is the name of the university where Luis von Ahn is a professor?,Carnegie Mellon University
https://www.pghcitypaper.com/pittsburgh/commentsprivacypolicy/page,What is the name of the Pittsburgh newspaper that has a section called 'Best Of Pgh'?,Pittsburgh City Paper
https://www.pghcitypaper.com/pittsburgh/commentsprivacypolicy/page,Who is the host of the podcast 'Pillow Talk with Jessie Sage'?,Jessie Sage
https://trustarts.org/blog/2019-dollar-bank-three-rivers-arts-festival-featured-music-revealed,What is the name of the music festival mentioned in the document?,Dollar Bank Three Rivers Arts Festival
https://trustarts.org/blog/2019-dollar-bank-three-rivers-arts-festival-featured-music-revealed,Which country music artist is a five-time Grammy winner and will perform at the festival?,Marty Stuart
https://trustarts.org/blog/2019-dollar-bank-three-rivers-arts-festival-featured-music-revealed,What is the name of the folk duo that will perform at the festival on June 15?,Mandolin Orange
https://trustarts.org/blog/2019-dollar-bank-three-rivers-arts-festival-featured-music-revealed,Which Pittsburgh Symphony Orchestra performance is a must-see for all ages at the festival?,Their brass section performance
https://trustarts.org/blog/2019-dollar-bank-three-rivers-arts-festival-featured-music-revealed,Who is the singer-songwriter that will open the festival on June 7?,India.Arie
https://www.nhl.com/penguins/video/pit-at-col-recap-6369619092112,What is the name of the university that is known for its SCS department and is located in Pittsburgh?,Carnegie Mellon University
https://www.nhl.com/penguins/video/pit-at-col-recap-6369619092112,What is the name of the team that plays in the National Hockey League and is based in Pittsburgh?,Pittsburgh Penguins
https://downtownpittsburgh.com/events?n=3&d=26&y=2025,Which famous playwright had a reading and conversation at Carnegie Mellon University?,Rob Zellers
https://downtownpittsburgh.com/events?n=3&d=26&y=2025,What is the name of the festival that takes place in Market Square in Pittsburgh?,Picklesburgh
https://downtownpittsburgh.com/events?n=3&d=26&y=2025,Who is the host of The Chris Wallace Show?,Chris Wallace
https://downtownpittsburgh.com/events?n=3&d=26&y=2025,Which famous play is being performed at the Pittsburgh Downtown Partnership's events?,Who's Afraid of Virginia Woolf?
https://downtownpittsburgh.com/events?n=3&d=26&y=2025,What is the name of the new production of Madama Butterfly created by an all-Japanese and Japanese American creative team?,Madama Butterfly
https://www.pghcitypaper.com/pittsburgh/words-and-sounds-with-sierra-sellers/Event?oid=27570495,What is the name of the open mic and jam session hosted by Sierra Sellers?,Words & Sounds
https://www.pghcitypaper.com/pittsburgh/words-and-sounds-with-sierra-sellers/Event?oid=27570495,What is the name of the spirits bar where Words & Sounds is held?,Kingfly Spirits
https://www.pghcitypaper.com/pittsburgh/words-and-sounds-with-sierra-sellers/Event?oid=27570495,In what year was the article about the protest against Musk and Trump published?,2025
https://www.pghcitypaper.com/pittsburgh/words-and-sounds-with-sierra-sellers/Event?oid=27570495,What is the name of the street where Kingfly Spirits is located?,Smallman St.
