url,question,reference_answer
https://carnegiemuseums.org/carnegie-magazine/fall-2023/storytelling-through-stem,What is the name of the famous orchestra based in Pittsburgh?,Pittsburgh Symphony Orchestra
https://carnegiemuseums.org/carnegie-magazine/fall-2023/storytelling-through-stem,Who is the President & CEO of the Pittsburgh Symphony Orchestra?,Melia P. Tourangeau
https://carnegiemuseums.org/carnegie-magazine/fall-2023/storytelling-through-stem,What is the name of the organization that the Pittsburgh Symphony Orchestra is a part of?,Pittsburgh Cultural Trust
https://carnegiemuseums.org/carnegie-magazine/fall-2023/storytelling-through-stem,What is the name of the street where the Pittsburgh Symphony Orchestra's box office is located?,Penn Avenue
https://carnegiemuseums.org/carnegie-magazine/fall-2024/a-lifelong-love-of-astronomy,What is the name of the university that has a campus in Pittsburgh?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/fall-2024/a-lifelong-love-of-astronomy,"What is the name of the famous football team based in Indianapolis, Indiana?",Indianapolis Colts
https://carnegiemuseums.org/carnegie-magazine/fall-2024/a-lifelong-love-of-astronomy,What is the name of the stadium where the Colts play their home games?,Lucas Oil Stadium
https://carnegiemuseums.org/carnegie-magazine/fall-2024/a-lifelong-love-of-astronomy,What is the name of the defensive coordinator of the Colts?,Lou Anarumo
https://carnegiemuseums.org/carnegie-magazine/fall-2024/a-lifelong-love-of-astronomy,What is the name of the event where Colts players and staff participate in a 7-on-7 football game?,Sunday Night 7-on-7
https://carnegiemuseums.org/carnegie-magazine/fall-2024/access-for-all,What city is Carnegie Mellon University located in?,Pittsburgh
https://carnegiemuseums.org/carnegie-magazine/fall-2024/access-for-all,What is the address of Carnegie Mellon University's main campus?,"5000 Forbes Ave, Pittsburgh, PA 15213"
https://carnegiemuseums.org/carnegie-magazine/fall-2024/access-for-all,What is the name of the university's development office?,University Advancement
https://carnegiemuseums.org/carnegie-magazine/fall-2024/access-for-all,What is the name of the Carnegie Mellon University's alumni association board?,CMU Alumni Association Board
https://carnegiemuseums.org/carnegie-magazine/fall-2024/access-for-all,What is the name of the program that matches gifts made by employees of certain companies?,Matching Gifts
https://carnegiemuseums.org/carnegie-magazine/fall-2024/closer-look-walking-the-land,What is the name of the Carnegie Mellon University's school of computer science?,The School of Computer Science
https://carnegiemuseums.org/carnegie-magazine/fall-2024/closer-look-walking-the-land,What is the name of the university that hosts the Robotics Institute?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/fall-2024/closer-look-walking-the-land,What is the name of the Pittsburgh-based university that is known for its robotics program?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/fall-2024/closer-look-walking-the-land,What is the name of the Carnegie Mellon University's computer science department's annual hackathon?,CMU Hackathon
https://carnegiemuseums.org/carnegie-magazine/fall-2024/closer-look-walking-the-land,What is the name of the Carnegie Mellon University's school of engineering?,The College of Engineering
https://carnegiemuseums.org/carnegie-magazine/fall-2024/educators-at-play,What is the name of the NHL team based in Pittsburgh?,Pittsburgh Penguins
https://carnegiemuseums.org/carnegie-magazine/fall-2024/educators-at-play,What is the name of the arena where the Pittsburgh Penguins play their home games?,PPG Paints Arena
https://carnegiemuseums.org/carnegie-magazine/fall-2024/educators-at-play,What is the name of the state where Pittsburgh is located?,Pennsylvania
https://carnegiemuseums.org/carnegie-magazine/fall-2024/five-things-fall-2024,What is the name of the comprehensive phone directory for Citiparks in Pittsburgh?,Citiparks Phone Directory
https://carnegiemuseums.org/carnegie-magazine/fall-2024/five-things-fall-2024,Who are the stewards of Pittsburgh's city parks?,Pittsburgh Park Rangers
https://carnegiemuseums.org/carnegie-magazine/fall-2024/five-things-fall-2024,What department is responsible for maintaining Pittsburgh's extensive park system?,Department of Public Works
https://carnegiemuseums.org/carnegie-magazine/fall-2024/five-things-fall-2024,What is the name of the program that provides tree maintenance and upgrades in Pittsburgh's parks?,Forestry Division
https://carnegiemuseums.org/carnegie-magazine/fall-2024/five-things-fall-2024,"What is the name of the organization that hosts the ICML conference, which was first held in Pittsburgh in 1980?",ICML
https://carnegiemuseums.org/carnegie-magazine/fall-2024/living-artwork,What is the name of the famous computer science conference held at Carnegie Mellon University?,ICML
https://carnegiemuseums.org/carnegie-magazine/fall-2024/living-artwork,What is the name of the University's mascot?,The Tartans
https://carnegiemuseums.org/carnegie-magazine/fall-2024/living-artwork,What is the name of the University's athletic conference?,The NCAA Division III
https://carnegiemuseums.org/carnegie-magazine/fall-2024/objects-of-our-affection-golden-orioles,What is the name of the city's animal control service?,Animal Care and Control
https://carnegiemuseums.org/carnegie-magazine/fall-2024/objects-of-our-affection-golden-orioles,What should I do if I find a loose cat in my neighborhood?,"You can bring a copy of the flyer to local shelters, post flyers around your neighborhood, and post the information to social media sites."
https://carnegiemuseums.org/carnegie-magazine/fall-2024/objects-of-our-affection-golden-orioles,What is the phone number for Animal Care and Control?,412-255-2036
https://carnegiemuseums.org/carnegie-magazine/fall-2024/objects-of-our-affection-golden-orioles,What is the purpose of the ear tip on feral cats?,The ear tip indicates that the cat has been spayed or neutered and vaccinated against rabies.
https://carnegiemuseums.org/carnegie-magazine/fall-2024/objects-of-our-affection-golden-orioles,What should I do if I lose my pet?,"Check the tag regularly to ensure it is still readable, have your pet microchipped, and check local shelters."
https://carnegiemuseums.org/carnegie-magazine/fall-2024/pursuing-relevant-science,What is the name of the cafe where Tony Campbell and the Jazz Surgery performs?,Dorothy Six Blast Furnace Cafe
https://carnegiemuseums.org/carnegie-magazine/fall-2024/pursuing-relevant-science,What is the name of the venue where Tony Campbell and the Jazz Surgery performs?,Open Stage
https://carnegiemuseums.org/carnegie-magazine/fall-2024/pursuing-relevant-science,What is the name of the university that Tony Campbell is affiliated with?,Carnegie Mellon University
https://carnegiemuseums.org/carnegie-magazine/fall-2024/pursuing-relevant-science,What is the name of the jazz group that performs at the Dorothy Six Blast Furnace Cafe?,Tony Campbell and the Jazz Surgery
https://carnegiemuseums.org/carnegie-magazine/fall-2024/qa-kathy-hollis,What is the nickname of Pittsburgh's downtown area?,The Golden Triangle
https://carnegiemuseums.org/carnegie-magazine/fall-2024/qa-kathy-hollis,What is the name of the famous bridge in Pittsburgh that connects the city's downtown area to the North Shore?,The Andy Warhol Bridge
https://carnegiemuseums.org/carnegie-magazine/fall-2024/qa-kathy-hollis,What is the name of the street in Pittsburgh's Oakland neighborhood that is home to Carnegie Mellon University's main campus?,Fay Street
https://carnegiemuseums.org/carnegie-magazine/fall-2024/qa-kathy-hollis,What is the name of the famous art museum in Pittsburgh that is located on the campus of Carnegie Mellon University?,The Carnegie Museum of Art
https://carnegiemuseums.org/carnegie-magazine/fall-2024/seen-heard-fall-2024,What is the name of the organization that provides business resources to the Pittsburgh region?,Allegheny Conference on Community Development
https://carnegiemuseums.org/carnegie-magazine/fall-2024/seen-heard-fall-2024,What is the name of the chamber of commerce that serves the Pittsburgh region?,Greater Pittsburgh Chamber of Commerce
https://carnegiemuseums.org/carnegie-magazine/fall-2024/seen-heard-fall-2024,What is the name of the organization that provides research and development services to the Pittsburgh region?,Center Allegheny Conference on Community Development
https://carnegiemuseums.org/carnegie-magazine/fall-2024/seen-heard-fall-2024,What is the name of the economic development organization that serves the Pittsburgh region?,Pittsburgh Regional Alliance
https://carnegiemuseums.org/carnegie-magazine/fall-2024/seen-heard-fall-2024,What is the name of the company that provides online sales force automation services?,Online Sales Force Automation SFA
https://carnegiemuseums.org/carnegie-magazine/fall-2024/sparking-a-love-of-science-2,What is Picklesburgh?,The destination for all things pickled
https://carnegiemuseums.org/carnegie-magazine/fall-2024/sparking-a-love-of-science-2,Where is Picklesburgh produced by?,The Pittsburgh Downtown Partnership
https://carnegiemuseums.org/carnegie-magazine/fall-2024/sparking-a-love-of-science-2,When will Picklesburgh return in 2025?,July
https://carnegiemuseums.org/carnegie-magazine/fall-2024/sparking-a-love-of-science-2,What is the name of the organization that produces Picklesburgh?,The Pittsburgh Downtown Partnership
https://carnegiemuseums.org/carnegie-magazine/fall-2024/sparking-a-love-of-science-2,What is the name of the trademark of Picklesburgh?,Picklesburgh
